year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2006,semi-final,se,fi,Sweden,Finland,12,,
2006,semi-final,se,ba,Sweden,Bosnia & Herzegovina,10,,
2006,semi-final,se,ru,Sweden,Russia,7,,
2006,semi-final,se,se,Sweden,Sweden,0,,
2006,semi-final,se,lt,Sweden,Lithuania,4,,
2006,semi-final,se,am,Sweden,Armenia,3,,
2006,semi-final,se,ua,Sweden,Ukraine,0,,
2006,semi-final,se,tr,Sweden,Turkey,0,,
2006,semi-final,se,ie,Sweden,Ireland,1,,
2006,semi-final,se,mk,Sweden,North Macedonia,0,,
2006,semi-final,se,pl,Sweden,Poland,0,,
2006,semi-final,se,be,Sweden,Belgium,5,,
2006,semi-final,se,is,Sweden,Iceland,6,,
2006,semi-final,se,al,Sweden,Albania,2,,
2006,semi-final,se,cy,Sweden,Cyprus,0,,
2006,semi-final,se,si,Sweden,Slovenia,0,,
2006,semi-final,se,bg,Sweden,Bulgaria,0,,
2006,semi-final,se,ee,Sweden,Estonia,8,,
2006,semi-final,se,pt,Sweden,Portugal,0,,
2006,semi-final,se,nl,Sweden,Netherlands,0,,
2006,semi-final,se,mc,Sweden,Monaco,0,,
2006,semi-final,se,by,Sweden,Belarus,0,,
2006,semi-final,se,ad,Sweden,Andorra,0,,
2006,semi-final,ch,fi,Switzerland,Finland,5,,
2006,semi-final,ch,ba,Switzerland,Bosnia & Herzegovina,12,,
2006,semi-final,ch,ru,Switzerland,Russia,0,,
2006,semi-final,ch,se,Switzerland,Sweden,4,,
2006,semi-final,ch,lt,Switzerland,Lithuania,0,,
2006,semi-final,ch,am,Switzerland,Armenia,3,,
2006,semi-final,ch,ua,Switzerland,Ukraine,0,,
2006,semi-final,ch,tr,Switzerland,Turkey,8,,
2006,semi-final,ch,ie,Switzerland,Ireland,2,,
2006,semi-final,ch,mk,Switzerland,North Macedonia,6,,
2006,semi-final,ch,pl,Switzerland,Poland,0,,
2006,semi-final,ch,be,Switzerland,Belgium,0,,
2006,semi-final,ch,is,Switzerland,Iceland,0,,
2006,semi-final,ch,al,Switzerland,Albania,10,,
2006,semi-final,ch,cy,Switzerland,Cyprus,1,,
2006,semi-final,ch,si,Switzerland,Slovenia,0,,
2006,semi-final,ch,bg,Switzerland,Bulgaria,0,,
2006,semi-final,ch,ee,Switzerland,Estonia,0,,
2006,semi-final,ch,pt,Switzerland,Portugal,7,,
2006,semi-final,ch,nl,Switzerland,Netherlands,0,,
2006,semi-final,ch,mc,Switzerland,Monaco,0,,
2006,semi-final,ch,by,Switzerland,Belarus,0,,
2006,semi-final,ch,ad,Switzerland,Andorra,0,,
2006,semi-final,tr,fi,Turkey,Finland,6,,
2006,semi-final,tr,ba,Turkey,Bosnia & Herzegovina,12,,
2006,semi-final,tr,ru,Turkey,Russia,4,,
2006,semi-final,tr,se,Turkey,Sweden,0,,
2006,semi-final,tr,lt,Turkey,Lithuania,2,,
2006,semi-final,tr,am,Turkey,Armenia,10,,
2006,semi-final,tr,ua,Turkey,Ukraine,7,,
2006,semi-final,tr,tr,Turkey,Turkey,0,,
2006,semi-final,tr,ie,Turkey,Ireland,0,,
2006,semi-final,tr,mk,Turkey,North Macedonia,8,,
2006,semi-final,tr,pl,Turkey,Poland,0,,
2006,semi-final,tr,be,Turkey,Belgium,0,,
2006,semi-final,tr,is,Turkey,Iceland,0,,
2006,semi-final,tr,al,Turkey,Albania,3,,
2006,semi-final,tr,cy,Turkey,Cyprus,0,,
2006,semi-final,tr,si,Turkey,Slovenia,0,,
2006,semi-final,tr,bg,Turkey,Bulgaria,1,,
2006,semi-final,tr,ee,Turkey,Estonia,0,,
2006,semi-final,tr,pt,Turkey,Portugal,0,,
2006,semi-final,tr,nl,Turkey,Netherlands,5,,
2006,semi-final,tr,mc,Turkey,Monaco,0,,
2006,semi-final,tr,by,Turkey,Belarus,0,,
2006,semi-final,tr,ad,Turkey,Andorra,0,,
2006,semi-final,ua,fi,Ukraine,Finland,6,,
2006,semi-final,ua,ba,Ukraine,Bosnia & Herzegovina,8,,
2006,semi-final,ua,ru,Ukraine,Russia,12,,
2006,semi-final,ua,se,Ukraine,Sweden,4,,
2006,semi-final,ua,lt,Ukraine,Lithuania,5,,
2006,semi-final,ua,am,Ukraine,Armenia,7,,
2006,semi-final,ua,ua,Ukraine,Ukraine,0,,
2006,semi-final,ua,tr,Ukraine,Turkey,0,,
2006,semi-final,ua,ie,Ukraine,Ireland,0,,
2006,semi-final,ua,mk,Ukraine,North Macedonia,0,,
2006,semi-final,ua,pl,Ukraine,Poland,10,,
2006,semi-final,ua,be,Ukraine,Belgium,0,,
2006,semi-final,ua,is,Ukraine,Iceland,0,,
2006,semi-final,ua,al,Ukraine,Albania,0,,
2006,semi-final,ua,cy,Ukraine,Cyprus,3,,
2006,semi-final,ua,si,Ukraine,Slovenia,2,,
2006,semi-final,ua,bg,Ukraine,Bulgaria,0,,
2006,semi-final,ua,ee,Ukraine,Estonia,0,,
2006,semi-final,ua,pt,Ukraine,Portugal,0,,
2006,semi-final,ua,nl,Ukraine,Netherlands,0,,
2006,semi-final,ua,mc,Ukraine,Monaco,0,,
2006,semi-final,ua,by,Ukraine,Belarus,1,,
2006,semi-final,ua,ad,Ukraine,Andorra,0,,
2006,semi-final,gb,fi,United Kingdom,Finland,12,,
2006,semi-final,gb,ba,United Kingdom,Bosnia & Herzegovina,4,,
2006,semi-final,gb,ru,United Kingdom,Russia,0,,
2006,semi-final,gb,se,United Kingdom,Sweden,6,,
2006,semi-final,gb,lt,United Kingdom,Lithuania,10,,
2006,semi-final,gb,am,United Kingdom,Armenia,3,,
2006,semi-final,gb,ua,United Kingdom,Ukraine,0,,
2006,semi-final,gb,tr,United Kingdom,Turkey,0,,
2006,semi-final,gb,ie,United Kingdom,Ireland,8,,
2006,semi-final,gb,mk,United Kingdom,North Macedonia,0,,
2006,semi-final,gb,pl,United Kingdom,Poland,1,,
2006,semi-final,gb,be,United Kingdom,Belgium,0,,
2006,semi-final,gb,is,United Kingdom,Iceland,5,,
2006,semi-final,gb,al,United Kingdom,Albania,2,,
2006,semi-final,gb,cy,United Kingdom,Cyprus,7,,
2006,semi-final,gb,si,United Kingdom,Slovenia,0,,
2006,semi-final,gb,bg,United Kingdom,Bulgaria,0,,
2006,semi-final,gb,ee,United Kingdom,Estonia,0,,
2006,semi-final,gb,pt,United Kingdom,Portugal,0,,
2006,semi-final,gb,nl,United Kingdom,Netherlands,0,,
2006,semi-final,gb,mc,United Kingdom,Monaco,0,,
2006,semi-final,gb,by,United Kingdom,Belarus,0,,
2006,semi-final,gb,ad,United Kingdom,Andorra,0,,
2007,final,al,rs,Albania,Serbia,1,,
2007,final,al,ua,Albania,Ukraine,0,,
2007,final,al,ru,Albania,Russia,0,,
2007,final,al,tr,Albania,Turkey,10,,
2007,final,al,bg,Albania,Bulgaria,0,,
2007,final,al,by,Albania,Belarus,2,,
2007,final,al,gr,Albania,Greece,7,,
2007,final,al,am,Albania,Armenia,0,,
2007,final,al,hu,Albania,Hungary,0,,
2007,final,al,md,Albania,Moldova,0,,
2007,final,al,ba,Albania,Bosnia & Herzegovina,8,,
2007,final,al,ge,Albania,Georgia,0,,
2007,final,al,ro,Albania,Romania,0,,
2007,final,al,mk,Albania,North Macedonia,3,,
2007,final,al,si,Albania,Slovenia,0,,
2007,final,al,lv,Albania,Latvia,0,,
2007,final,al,fi,Albania,Finland,0,,
2007,final,al,se,Albania,Sweden,0,,
2007,final,al,de,Albania,Germany,6,,
2007,final,al,es,Albania,Spain,12,,
2007,final,al,lt,Albania,Lithuania,0,,
2007,final,al,fr,Albania,France,4,,
2007,final,al,gb,Albania,United Kingdom,0,,
2007,final,al,ie,Albania,Ireland,5,,
2007,final,ad,rs,Andorra,Serbia,0,,
2007,final,ad,ua,Andorra,Ukraine,12,,
2007,final,ad,ru,Andorra,Russia,3,,
2007,final,ad,tr,Andorra,Turkey,0,,
2007,final,ad,bg,Andorra,Bulgaria,0,,
2007,final,ad,by,Andorra,Belarus,0,,
2007,final,ad,gr,Andorra,Greece,0,,
2007,final,ad,am,Andorra,Armenia,0,,
2007,final,ad,hu,Andorra,Hungary,6,,
2007,final,ad,md,Andorra,Moldova,4,,
2007,final,ad,ba,Andorra,Bosnia & Herzegovina,0,,
2007,final,ad,ge,Andorra,Georgia,0,,
2007,final,ad,ro,Andorra,Romania,10,,
2007,final,ad,mk,Andorra,North Macedonia,0,,
2007,final,ad,si,Andorra,Slovenia,0,,
2007,final,ad,lv,Andorra,Latvia,0,,
2007,final,ad,fi,Andorra,Finland,7,,
2007,final,ad,se,Andorra,Sweden,2,,
2007,final,ad,de,Andorra,Germany,5,,
2007,final,ad,es,Andorra,Spain,0,,
2007,final,ad,lt,Andorra,Lithuania,1,,
2007,final,ad,fr,Andorra,France,8,,
2007,final,ad,gb,Andorra,United Kingdom,0,,
2007,final,ad,ie,Andorra,Ireland,0,,
2007,final,am,rs,Armenia,Serbia,7,,
2007,final,am,ua,Armenia,Ukraine,6,,
2007,final,am,ru,Armenia,Russia,12,,
2007,final,am,tr,Armenia,Turkey,0,,
2007,final,am,bg,Armenia,Bulgaria,4,,
2007,final,am,by,Armenia,Belarus,10,,
2007,final,am,gr,Armenia,Greece,8,,
2007,final,am,am,Armenia,Armenia,0,,
2007,final,am,hu,Armenia,Hungary,0,,
2007,final,am,md,Armenia,Moldova,3,,
2007,final,am,ba,Armenia,Bosnia & Herzegovina,1,,
2007,final,am,ge,Armenia,Georgia,5,,
2007,final,am,ro,Armenia,Romania,0,,
2007,final,am,mk,Armenia,North Macedonia,0,,
2007,final,am,si,Armenia,Slovenia,0,,
2007,final,am,lv,Armenia,Latvia,0,,
2007,final,am,fi,Armenia,Finland,0,,
2007,final,am,se,Armenia,Sweden,0,,
2007,final,am,de,Armenia,Germany,0,,
2007,final,am,es,Armenia,Spain,0,,
2007,final,am,lt,Armenia,Lithuania,0,,
2007,final,am,fr,Armenia,France,2,,
2007,final,am,gb,Armenia,United Kingdom,0,,
2007,final,am,ie,Armenia,Ireland,0,,
2007,final,at,rs,Austria,Serbia,12,,
2007,final,at,ua,Austria,Ukraine,4,,
2007,final,at,ru,Austria,Russia,0,,
2007,final,at,tr,Austria,Turkey,10,,
2007,final,at,bg,Austria,Bulgaria,6,,
2007,final,at,by,Austria,Belarus,0,,
2007,final,at,gr,Austria,Greece,0,,
2007,final,at,am,Austria,Armenia,5,,
2007,final,at,hu,Austria,Hungary,2,,
2007,final,at,md,Austria,Moldova,0,,
2007,final,at,ba,Austria,Bosnia & Herzegovina,8,,
2007,final,at,ge,Austria,Georgia,0,,
2007,final,at,ro,Austria,Romania,3,,
2007,final,at,mk,Austria,North Macedonia,1,,
2007,final,at,si,Austria,Slovenia,0,,
2007,final,at,lv,Austria,Latvia,0,,
2007,final,at,fi,Austria,Finland,0,,
2007,final,at,se,Austria,Sweden,0,,
2007,final,at,de,Austria,Germany,7,,
2007,final,at,es,Austria,Spain,0,,
2007,final,at,lt,Austria,Lithuania,0,,
2007,final,at,fr,Austria,France,0,,
2007,final,at,gb,Austria,United Kingdom,0,,
2007,final,at,ie,Austria,Ireland,0,,
2007,final,by,rs,Belarus,Serbia,7,,
2007,final,by,ua,Belarus,Ukraine,10,,
2007,final,by,ru,Belarus,Russia,12,,
2007,final,by,tr,Belarus,Turkey,0,,
2007,final,by,bg,Belarus,Bulgaria,0,,
2007,final,by,by,Belarus,Belarus,0,,
2007,final,by,gr,Belarus,Greece,3,,
2007,final,by,am,Belarus,Armenia,5,,
2007,final,by,hu,Belarus,Hungary,0,,
2007,final,by,md,Belarus,Moldova,8,,
2007,final,by,ba,Belarus,Bosnia & Herzegovina,0,,
2007,final,by,ge,Belarus,Georgia,6,,
2007,final,by,ro,Belarus,Romania,0,,
2007,final,by,mk,Belarus,North Macedonia,0,,
2007,final,by,si,Belarus,Slovenia,4,,
2007,final,by,lv,Belarus,Latvia,0,,
2007,final,by,fi,Belarus,Finland,1,,
2007,final,by,se,Belarus,Sweden,0,,
2007,final,by,de,Belarus,Germany,0,,
2007,final,by,es,Belarus,Spain,0,,
2007,final,by,lt,Belarus,Lithuania,2,,
2007,final,by,fr,Belarus,France,0,,
2007,final,by,gb,Belarus,United Kingdom,0,,
2007,final,by,ie,Belarus,Ireland,0,,
2007,final,be,rs,Belgium,Serbia,7,,
2007,final,be,ua,Belgium,Ukraine,1,,
2007,final,be,ru,Belgium,Russia,0,,
2007,final,be,tr,Belgium,Turkey,12,,
2007,final,be,bg,Belgium,Bulgaria,4,,
2007,final,be,by,Belgium,Belarus,0,,
2007,final,be,gr,Belgium,Greece,8,,
2007,final,be,am,Belgium,Armenia,10,,
2007,final,be,hu,Belgium,Hungary,5,,
2007,final,be,md,Belgium,Moldova,0,,
2007,final,be,ba,Belgium,Bosnia & Herzegovina,0,,
2007,final,be,ge,Belgium,Georgia,6,,
2007,final,be,ro,Belgium,Romania,0,,
2007,final,be,mk,Belgium,North Macedonia,0,,
2007,final,be,si,Belgium,Slovenia,2,,
2007,final,be,lv,Belgium,Latvia,0,,
2007,final,be,fi,Belgium,Finland,0,,
2007,final,be,se,Belgium,Sweden,0,,
2007,final,be,de,Belgium,Germany,0,,
2007,final,be,es,Belgium,Spain,3,,
2007,final,be,lt,Belgium,Lithuania,0,,
2007,final,be,fr,Belgium,France,0,,
2007,final,be,gb,Belgium,United Kingdom,0,,
2007,final,be,ie,Belgium,Ireland,0,,
2007,final,ba,rs,Bosnia & Herzegovina,Serbia,12,,
2007,final,ba,ua,Bosnia & Herzegovina,Ukraine,5,,
2007,final,ba,ru,Bosnia & Herzegovina,Russia,2,,
2007,final,ba,tr,Bosnia & Herzegovina,Turkey,10,,
2007,final,ba,bg,Bosnia & Herzegovina,Bulgaria,6,,
2007,final,ba,by,Bosnia & Herzegovina,Belarus,4,,
2007,final,ba,gr,Bosnia & Herzegovina,Greece,3,,
2007,final,ba,am,Bosnia & Herzegovina,Armenia,0,,
2007,final,ba,hu,Bosnia & Herzegovina,Hungary,0,,
2007,final,ba,md,Bosnia & Herzegovina,Moldova,0,,
2007,final,ba,ba,Bosnia & Herzegovina,Bosnia & Herzegovina,0,,
2007,final,ba,ge,Bosnia & Herzegovina,Georgia,1,,
2007,final,ba,ro,Bosnia & Herzegovina,Romania,0,,
2007,final,ba,mk,Bosnia & Herzegovina,North Macedonia,8,,
2007,final,ba,si,Bosnia & Herzegovina,Slovenia,7,,
2007,final,ba,lv,Bosnia & Herzegovina,Latvia,0,,
2007,final,ba,fi,Bosnia & Herzegovina,Finland,0,,
2007,final,ba,se,Bosnia & Herzegovina,Sweden,0,,
2007,final,ba,de,Bosnia & Herzegovina,Germany,0,,
2007,final,ba,es,Bosnia & Herzegovina,Spain,0,,
2007,final,ba,lt,Bosnia & Herzegovina,Lithuania,0,,
2007,final,ba,fr,Bosnia & Herzegovina,France,0,,
2007,final,ba,gb,Bosnia & Herzegovina,United Kingdom,0,,
2007,final,ba,ie,Bosnia & Herzegovina,Ireland,0,,
2007,final,bg,rs,Bulgaria,Serbia,6,,
2007,final,bg,ua,Bulgaria,Ukraine,3,,
2007,final,bg,ru,Bulgaria,Russia,5,,
2007,final,bg,tr,Bulgaria,Turkey,7,,
2007,final,bg,bg,Bulgaria,Bulgaria,0,,
2007,final,bg,by,Bulgaria,Belarus,1,,
2007,final,bg,gr,Bulgaria,Greece,12,,
2007,final,bg,am,Bulgaria,Armenia,8,,
2007,final,bg,hu,Bulgaria,Hungary,0,,
2007,final,bg,md,Bulgaria,Moldova,4,,
2007,final,bg,ba,Bulgaria,Bosnia & Herzegovina,0,,
2007,final,bg,ge,Bulgaria,Georgia,0,,
2007,final,bg,ro,Bulgaria,Romania,2,,
2007,final,bg,mk,Bulgaria,North Macedonia,10,,
2007,final,bg,si,Bulgaria,Slovenia,0,,
2007,final,bg,lv,Bulgaria,Latvia,0,,
2007,final,bg,fi,Bulgaria,Finland,0,,
2007,final,bg,se,Bulgaria,Sweden,0,,
2007,final,bg,de,Bulgaria,Germany,0,,
2007,final,bg,es,Bulgaria,Spain,0,,
2007,final,bg,lt,Bulgaria,Lithuania,0,,
2007,final,bg,fr,Bulgaria,France,0,,
2007,final,bg,gb,Bulgaria,United Kingdom,0,,
2007,final,bg,ie,Bulgaria,Ireland,0,,
2007,final,hr,rs,Croatia,Serbia,12,,
2007,final,hr,ua,Croatia,Ukraine,5,,
2007,final,hr,ru,Croatia,Russia,3,,
2007,final,hr,tr,Croatia,Turkey,0,,
2007,final,hr,bg,Croatia,Bulgaria,6,,
2007,final,hr,by,Croatia,Belarus,0,,
2007,final,hr,gr,Croatia,Greece,0,,
2007,final,hr,am,Croatia,Armenia,0,,
2007,final,hr,hu,Croatia,Hungary,4,,
2007,final,hr,md,Croatia,Moldova,0,,
2007,final,hr,ba,Croatia,Bosnia & Herzegovina,10,,
2007,final,hr,ge,Croatia,Georgia,2,,
2007,final,hr,ro,Croatia,Romania,0,,
2007,final,hr,mk,Croatia,North Macedonia,8,,
2007,final,hr,si,Croatia,Slovenia,7,,
2007,final,hr,lv,Croatia,Latvia,1,,
2007,final,hr,fi,Croatia,Finland,0,,
2007,final,hr,se,Croatia,Sweden,0,,
2007,final,hr,de,Croatia,Germany,0,,
2007,final,hr,es,Croatia,Spain,0,,
2007,final,hr,lt,Croatia,Lithuania,0,,
2007,final,hr,fr,Croatia,France,0,,
2007,final,hr,gb,Croatia,United Kingdom,0,,
2007,final,hr,ie,Croatia,Ireland,0,,
2007,final,cy,rs,Cyprus,Serbia,3,,
2007,final,cy,ua,Cyprus,Ukraine,4,,
2007,final,cy,ru,Cyprus,Russia,7,,
2007,final,cy,tr,Cyprus,Turkey,0,,
2007,final,cy,bg,Cyprus,Bulgaria,10,,
2007,final,cy,by,Cyprus,Belarus,6,,
2007,final,cy,gr,Cyprus,Greece,12,,
2007,final,cy,am,Cyprus,Armenia,8,,
2007,final,cy,hu,Cyprus,Hungary,0,,
2007,final,cy,md,Cyprus,Moldova,2,,
2007,final,cy,ba,Cyprus,Bosnia & Herzegovina,0,,
2007,final,cy,ge,Cyprus,Georgia,1,,
2007,final,cy,ro,Cyprus,Romania,5,,
2007,final,cy,mk,Cyprus,North Macedonia,0,,
2007,final,cy,si,Cyprus,Slovenia,0,,
2007,final,cy,lv,Cyprus,Latvia,0,,
2007,final,cy,fi,Cyprus,Finland,0,,
2007,final,cy,se,Cyprus,Sweden,0,,
2007,final,cy,de,Cyprus,Germany,0,,
2007,final,cy,es,Cyprus,Spain,0,,
2007,final,cy,lt,Cyprus,Lithuania,0,,
2007,final,cy,fr,Cyprus,France,0,,
2007,final,cy,gb,Cyprus,United Kingdom,0,,
2007,final,cy,ie,Cyprus,Ireland,0,,
2007,final,cz,rs,Czech Republic,Serbia,8,,
2007,final,cz,ua,Czech Republic,Ukraine,12,,
2007,final,cz,ru,Czech Republic,Russia,6,,
2007,final,cz,tr,Czech Republic,Turkey,0,,
2007,final,cz,bg,Czech Republic,Bulgaria,7,,
2007,final,cz,by,Czech Republic,Belarus,2,,
2007,final,cz,gr,Czech Republic,Greece,3,,
2007,final,cz,am,Czech Republic,Armenia,10,,
2007,final,cz,hu,Czech Republic,Hungary,0,,
2007,final,cz,md,Czech Republic,Moldova,0,,
2007,final,cz,ba,Czech Republic,Bosnia & Herzegovina,4,,
2007,final,cz,ge,Czech Republic,Georgia,1,,
2007,final,cz,ro,Czech Republic,Romania,0,,
2007,final,cz,mk,Czech Republic,North Macedonia,5,,
2007,final,cz,si,Czech Republic,Slovenia,0,,
2007,final,cz,lv,Czech Republic,Latvia,0,,
2007,final,cz,fi,Czech Republic,Finland,0,,
2007,final,cz,se,Czech Republic,Sweden,0,,
2007,final,cz,de,Czech Republic,Germany,0,,
2007,final,cz,es,Czech Republic,Spain,0,,
2007,final,cz,lt,Czech Republic,Lithuania,0,,
2007,final,cz,fr,Czech Republic,France,0,,
2007,final,cz,gb,Czech Republic,United Kingdom,0,,
2007,final,cz,ie,Czech Republic,Ireland,0,,
2007,final,dk,rs,Denmark,Serbia,6,,
2007,final,dk,ua,Denmark,Ukraine,3,,
2007,final,dk,ru,Denmark,Russia,2,,
2007,final,dk,tr,Denmark,Turkey,10,,
2007,final,dk,bg,Denmark,Bulgaria,0,,
2007,final,dk,by,Denmark,Belarus,0,,
2007,final,dk,gr,Denmark,Greece,1,,
2007,final,dk,am,Denmark,Armenia,0,,
2007,final,dk,hu,Denmark,Hungary,8,,
2007,final,dk,md,Denmark,Moldova,0,,
2007,final,dk,ba,Denmark,Bosnia & Herzegovina,7,,
2007,final,dk,ge,Denmark,Georgia,0,,
2007,final,dk,ro,Denmark,Romania,0,,
2007,final,dk,mk,Denmark,North Macedonia,0,,
2007,final,dk,si,Denmark,Slovenia,0,,
2007,final,dk,lv,Denmark,Latvia,0,,
2007,final,dk,fi,Denmark,Finland,4,,
2007,final,dk,se,Denmark,Sweden,12,,
2007,final,dk,de,Denmark,Germany,5,,
2007,final,dk,es,Denmark,Spain,0,,
2007,final,dk,lt,Denmark,Lithuania,0,,
2007,final,dk,fr,Denmark,France,0,,
2007,final,dk,gb,Denmark,United Kingdom,0,,
2007,final,dk,ie,Denmark,Ireland,0,,
2007,final,ee,rs,Estonia,Serbia,0,,
2007,final,ee,ua,Estonia,Ukraine,8,,
2007,final,ee,ru,Estonia,Russia,12,,
2007,final,ee,tr,Estonia,Turkey,0,,
2007,final,ee,bg,Estonia,Bulgaria,1,,
2007,final,ee,by,Estonia,Belarus,7,,
2007,final,ee,gr,Estonia,Greece,0,,
2007,final,ee,am,Estonia,Armenia,0,,
2007,final,ee,hu,Estonia,Hungary,4,,
2007,final,ee,md,Estonia,Moldova,0,,
2007,final,ee,ba,Estonia,Bosnia & Herzegovina,0,,
2007,final,ee,ge,Estonia,Georgia,5,,
2007,final,ee,ro,Estonia,Romania,0,,
2007,final,ee,mk,Estonia,North Macedonia,0,,
2007,final,ee,si,Estonia,Slovenia,0,,
2007,final,ee,lv,Estonia,Latvia,10,,
2007,final,ee,fi,Estonia,Finland,6,,
2007,final,ee,se,Estonia,Sweden,0,,
2007,final,ee,de,Estonia,Germany,3,,
2007,final,ee,es,Estonia,Spain,0,,
2007,final,ee,lt,Estonia,Lithuania,0,,
2007,final,ee,fr,Estonia,France,2,,
2007,final,ee,gb,Estonia,United Kingdom,0,,
2007,final,ee,ie,Estonia,Ireland,0,,
2007,final,fi,rs,Finland,Serbia,12,,
2007,final,fi,ua,Finland,Ukraine,6,,
2007,final,fi,ru,Finland,Russia,3,,
2007,final,fi,tr,Finland,Turkey,4,,
2007,final,fi,bg,Finland,Bulgaria,5,,
2007,final,fi,by,Finland,Belarus,0,,
2007,final,fi,gr,Finland,Greece,0,,
2007,final,fi,am,Finland,Armenia,0,,
2007,final,fi,hu,Finland,Hungary,10,,
2007,final,fi,md,Finland,Moldova,2,,
2007,final,fi,ba,Finland,Bosnia & Herzegovina,0,,
2007,final,fi,ge,Finland,Georgia,7,,
2007,final,fi,ro,Finland,Romania,0,,
2007,final,fi,mk,Finland,North Macedonia,0,,
2007,final,fi,si,Finland,Slovenia,0,,
2007,final,fi,lv,Finland,Latvia,0,,
2007,final,fi,fi,Finland,Finland,0,,
2007,final,fi,se,Finland,Sweden,8,,
2007,final,fi,de,Finland,Germany,1,,
2007,final,fi,es,Finland,Spain,0,,
2007,final,fi,lt,Finland,Lithuania,0,,
2007,final,fi,fr,Finland,France,0,,
2007,final,fi,gb,Finland,United Kingdom,0,,
2007,final,fi,ie,Finland,Ireland,0,,
2007,final,fr,rs,France,Serbia,8,,
2007,final,fr,ua,France,Ukraine,4,,
2007,final,fr,ru,France,Russia,2,,
2007,final,fr,tr,France,Turkey,12,,
2007,final,fr,bg,France,Bulgaria,5,,
2007,final,fr,by,France,Belarus,0,,
2007,final,fr,gr,France,Greece,3,,
2007,final,fr,am,France,Armenia,10,,
2007,final,fr,hu,France,Hungary,0,,
2007,final,fr,md,France,Moldova,0,,
2007,final,fr,ba,France,Bosnia & Herzegovina,1,,
2007,final,fr,ge,France,Georgia,0,,
2007,final,fr,ro,France,Romania,7,,
2007,final,fr,mk,France,North Macedonia,0,,
2007,final,fr,si,France,Slovenia,0,,
2007,final,fr,lv,France,Latvia,0,,
2007,final,fr,fi,France,Finland,0,,
2007,final,fr,se,France,Sweden,0,,
2007,final,fr,de,France,Germany,0,,
2007,final,fr,es,France,Spain,6,,
2007,final,fr,lt,France,Lithuania,0,,
2007,final,fr,fr,France,France,0,,
2007,final,fr,gb,France,United Kingdom,0,,
2007,final,fr,ie,France,Ireland,0,,
2007,final,ge,rs,Georgia,Serbia,6,,
2007,final,ge,ua,Georgia,Ukraine,10,,
2007,final,ge,ru,Georgia,Russia,7,,
2007,final,ge,tr,Georgia,Turkey,2,,
2007,final,ge,bg,Georgia,Bulgaria,0,,
2007,final,ge,by,Georgia,Belarus,8,,
2007,final,ge,gr,Georgia,Greece,4,,
2007,final,ge,am,Georgia,Armenia,12,,
2007,final,ge,hu,Georgia,Hungary,5,,
2007,final,ge,md,Georgia,Moldova,3,,
2007,final,ge,ba,Georgia,Bosnia & Herzegovina,0,,
2007,final,ge,ge,Georgia,Georgia,0,,
2007,final,ge,ro,Georgia,Romania,0,,
2007,final,ge,mk,Georgia,North Macedonia,1,,
2007,final,ge,si,Georgia,Slovenia,0,,
2007,final,ge,lv,Georgia,Latvia,0,,
2007,final,ge,fi,Georgia,Finland,0,,
2007,final,ge,se,Georgia,Sweden,0,,
2007,final,ge,de,Georgia,Germany,0,,
2007,final,ge,es,Georgia,Spain,0,,
2007,final,ge,lt,Georgia,Lithuania,0,,
2007,final,ge,fr,Georgia,France,0,,
2007,final,ge,gb,Georgia,United Kingdom,0,,
2007,final,ge,ie,Georgia,Ireland,0,,
2007,final,de,rs,Germany,Serbia,8,,
2007,final,de,ua,Germany,Ukraine,5,,
2007,final,de,ru,Germany,Russia,6,,
2007,final,de,tr,Germany,Turkey,12,,
2007,final,de,bg,Germany,Bulgaria,4,,
2007,final,de,by,Germany,Belarus,0,,
2007,final,de,gr,Germany,Greece,10,,
2007,final,de,am,Germany,Armenia,2,,
2007,final,de,hu,Germany,Hungary,7,,
2007,final,de,md,Germany,Moldova,0,,
2007,final,de,ba,Germany,Bosnia & Herzegovina,3,,
2007,final,de,ge,Germany,Georgia,0,,
2007,final,de,ro,Germany,Romania,0,,
2007,final,de,mk,Germany,North Macedonia,0,,
2007,final,de,si,Germany,Slovenia,0,,
2007,final,de,lv,Germany,Latvia,0,,
2007,final,de,fi,Germany,Finland,1,,
2007,final,de,se,Germany,Sweden,0,,
2007,final,de,de,Germany,Germany,0,,
2007,final,de,es,Germany,Spain,0,,
2007,final,de,lt,Germany,Lithuania,0,,
2007,final,de,fr,Germany,France,0,,
2007,final,de,gb,Germany,United Kingdom,0,,
2007,final,de,ie,Germany,Ireland,0,,
2007,final,gr,rs,Greece,Serbia,4,,
2007,final,gr,ua,Greece,Ukraine,7,,
2007,final,gr,ru,Greece,Russia,8,,
2007,final,gr,tr,Greece,Turkey,0,,
2007,final,gr,bg,Greece,Bulgaria,12,,
2007,final,gr,by,Greece,Belarus,5,,
2007,final,gr,gr,Greece,Greece,0,,
2007,final,gr,am,Greece,Armenia,6,,
2007,final,gr,hu,Greece,Hungary,0,,
2007,final,gr,md,Greece,Moldova,10,,
2007,final,gr,ba,Greece,Bosnia & Herzegovina,0,,
2007,final,gr,ge,Greece,Georgia,3,,
2007,final,gr,ro,Greece,Romania,2,,
2007,final,gr,mk,Greece,North Macedonia,0,,
2007,final,gr,si,Greece,Slovenia,0,,
2007,final,gr,lv,Greece,Latvia,0,,
2007,final,gr,fi,Greece,Finland,0,,
